PCM_type_Wall,Thickness_Wall,Melting_Point_Wall,PCM_type_Roof,Thickness_Roof,Melting_Point_Roof,Roof_PCM_Position,wall_PCM_Position,IDD,EUI,TL,city,pareto,TL_phase
1.0,1.0,3.0,0.0,3.0,3.0,1.0,1.0,7.898882,79.167,-3.0,Kashan,False,21.0
1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,7.916638,79.067,-3.0,Kashan,False,21.0
1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,7.91729,79.067,-3.0,Kashan,False,21.0
1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,7.978975,79.167,-3.0,Kashan,False,21.0
1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,7.949778,79.365,-3.0,Kashan,False,21.0
0.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,7.841028,78.968,-3.0,Kashan,False,21.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.990433,79.266,-3.0,Kashan,False,21.0
0.0,1.0,3.0,1.0,2.0,3.0,0.0,2.0,8.106129,81.151,-3.0,Kashan,False,21.0
1.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,7.978975,79.167,-3.0,Kashan,False,21.0
0.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,7.93143,79.117,-3.0,Kashan,False,21.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.083391,80.804,-3.0,Kashan,False,21.0
0.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,8.052329,81.597,-3.0,Kashan,False,21.0
1.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,7.851305,78.968,-3.0,Kashan,False,21.0
0.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,7.935067,79.216,-3.0,Kashan,False,21.0
1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,7.899215,79.117,-3.0,Kashan,False,21.0
0.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,7.906049,79.117,-3.0,Kashan,False,21.0
0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,7.985312,79.117,-3.0,Kashan,False,21.0
1.0,1.0,3.0,1.0,1.0,4.0,1.0,0.0,7.978124,79.216,-3.0,Kashan,False,21.0
1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,7.895531,79.067,-3.0,Kashan,False,21.0
1.0,1.0,3.0,0.0,2.0,3.0,2.0,1.0,7.930815,79.117,-3.0,Kashan,False,21.0
0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,7.986023,79.266,-3.0,Kashan,False,21.0
0.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,7.919384,79.167,-3.0,Kashan,False,21.0
0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,8.047405,80.258,-3.0,Kashan,False,21.0
1.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,8.071615,81.498,-3.0,Kashan,False,21.0
0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,7.962465,79.563,-3.0,Kashan,False,21.0
0.0,1.0,4.0,0.0,3.0,2.0,1.0,0.0,7.986023,79.266,-3.0,Kashan,False,21.0
1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,7.899677,79.067,-3.0,Kashan,False,21.0
1.0,1.0,3.0,0.0,3.0,4.0,1.0,2.0,7.897638,79.117,-3.0,Kashan,False,21.0
1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,8.04825,80.357,-3.0,Kashan,False,21.0
0.0,2.0,4.0,0.0,3.0,3.0,2.0,2.0,7.809196,78.77,-3.0,Kashan,False,21.0
1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,7.968241,79.117,-3.0,Kashan,False,21.0
1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,7.896995,79.067,-3.0,Kashan,False,21.0
0.0,2.0,0.0,1.0,1.0,3.0,0.0,2.0,8.019121,80.605,-3.0,Kashan,False,21.0
0.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,8.135087,81.647,-3.0,Kashan,False,21.0
1.0,1.0,3.0,0.0,1.0,3.0,1.0,0.0,7.980812,79.266,-3.0,Kashan,False,21.0
1.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,7.927112,79.067,-3.0,Kashan,False,21.0
0.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,7.92519,79.117,-3.0,Kashan,False,21.0
1.0,1.0,3.0,0.0,3.0,1.0,1.0,1.0,7.898882,79.167,-3.0,Kashan,False,21.0
0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,7.956787,79.464,-3.0,Kashan,False,21.0
1.0,3.0,3.0,0.0,2.0,3.0,2.0,0.0,7.915573,78.968,-2.0,Kashan,False,22.0
1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,8.116736,81.2,-3.0,Kashan,False,21.0
1.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,7.862709,78.968,-3.0,Kashan,False,21.0
1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,8.035283,79.861,-3.0,Kashan,False,21.0
1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.0,8.000242,79.315,-3.0,Kashan,False,21.0
1.0,3.0,2.0,1.0,3.0,3.0,2.0,0.0,7.873484,79.018,-3.0,Kashan,False,21.0
1.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,7.944431,79.415,-3.0,Kashan,False,21.0
0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,8.145253,81.597,-3.0,Kashan,False,21.0
1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,8.045271,80.308,-3.0,Kashan,False,21.0
0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,8.078818,80.704,-3.0,Kashan,False,21.0
0.0,2.0,2.0,0.0,3.0,2.0,0.0,1.0,8.060763,81.746,-3.0,Kashan,False,21.0
0.0,1.0,2.0,0.0,1.0,4.0,0.0,1.0,8.050791,80.357,-3.0,Kashan,False,21.0
1.0,3.0,0.0,1.0,1.0,1.0,2.0,2.0,7.796976,78.869,-3.0,Kashan,False,21.0
0.0,2.0,4.0,0.0,1.0,3.0,1.0,1.0,7.956787,79.464,-3.0,Kashan,False,21.0
1.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,7.903228,79.117,-3.0,Kashan,False,21.0
1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,7.918836,79.117,-3.0,Kashan,False,21.0
1.0,3.0,2.0,0.0,0.0,4.0,1.0,2.0,7.860414,78.968,-3.0,Kashan,False,21.0
1.0,3.0,4.0,0.0,3.0,0.0,2.0,1.0,7.804049,78.819,-3.0,Kashan,False,21.0
1.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,7.949658,79.415,-3.0,Kashan,False,21.0
0.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,7.868271,79.067,-3.0,Kashan,False,21.0
1.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,8.101628,81.151,-3.0,Kashan,False,21.0
0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,7.986023,79.266,-3.0,Kashan,False,21.0
1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,7.962084,79.663,-3.0,Kashan,False,21.0
1.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,7.92897,79.117,-3.0,Kashan,False,21.0
0.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,7.951388,79.415,-3.0,Kashan,False,21.0
1.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,7.868975,79.067,-3.0,Kashan,False,21.0
0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,7.956787,79.464,-3.0,Kashan,False,21.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,7.956787,79.464,-3.0,Kashan,False,21.0
0.0,1.0,4.0,0.0,2.0,3.0,2.0,1.0,7.955273,79.415,-3.0,Kashan,False,21.0
0.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,8.040942,79.911,-3.0,Kashan,False,21.0
0.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,7.985312,79.117,-3.0,Kashan,False,21.0
0.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,7.933882,79.167,-3.0,Kashan,False,21.0
1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,7.978124,79.216,-3.0,Kashan,False,21.0
1.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,7.978124,79.216,-3.0,Kashan,False,21.0
1.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,7.796976,78.869,-3.0,Kashan,False,21.0
0.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,8.051401,80.308,-3.0,Kashan,False,21.0
0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,8.050791,80.357,-3.0,Kashan,False,21.0
0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,7.90743,79.167,-3.0,Kashan,False,21.0
1.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,7.947924,80.258,-3.0,Kashan,False,21.0
0.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,7.867182,79.067,-3.0,Kashan,False,21.0
0.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,7.953829,79.365,-3.0,Kashan,False,21.0
0.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,7.995691,79.315,-3.0,Kashan,False,21.0
1.0,0.0,3.0,1.0,2.0,3.0,2.0,0.0,7.942896,79.415,-3.0,Kashan,False,21.0
0.0,3.0,2.0,0.0,3.0,0.0,1.0,2.0,7.813832,78.919,-3.0,Kashan,False,21.0
0.0,1.0,3.0,0.0,3.0,1.0,2.0,1.0,7.955273,79.415,-3.0,Kashan,False,21.0
1.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,7.804049,78.819,-3.0,Kashan,False,21.0
0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,7.954212,79.464,-3.0,Kashan,False,21.0
0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,7.92519,79.117,-3.0,Kashan,False,21.0
1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,7.8023,78.919,-3.0,Kashan,False,21.0
0.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,7.824175,79.067,-3.0,Kashan,False,21.0
1.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,7.875536,79.018,-3.0,Kashan,False,21.0
0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,7.90579,79.067,-3.0,Kashan,False,21.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,7.972875,79.167,-3.0,Kashan,False,21.0
1.0,2.0,3.0,0.0,1.0,3.0,1.0,1.0,7.918836,79.117,-3.0,Kashan,False,21.0
0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,8.002933,79.315,-3.0,Kashan,False,21.0
1.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,8.129291,81.696,-3.0,Kashan,False,21.0
1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,7.990433,79.266,-3.0,Kashan,False,21.0
1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,7.91729,79.067,-3.0,Kashan,False,21.0
0.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,8.050791,80.357,-3.0,Kashan,False,21.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.949658,79.415,-3.0,Kashan,False,21.0
0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,8.054496,80.407,-3.0,Kashan,False,21.0
1.0,1.0,4.0,0.0,2.0,1.0,1.0,1.0,7.934305,79.216,-3.0,Kashan,False,21.0
0.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,7.933882,79.167,-3.0,Kashan,False,21.0
0.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,7.951251,79.365,-3.0,Kashan,False,21.0
0.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,7.863756,79.018,-3.0,Kashan,False,21.0
1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,7.948781,79.415,-3.0,Kashan,False,21.0
1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,7.899215,79.117,-3.0,Kashan,False,21.0
1.0,2.0,1.0,0.0,3.0,3.0,2.0,2.0,7.860786,78.968,-3.0,Kashan,False,21.0
1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,8.000976,79.315,-3.0,Kashan,False,21.0
0.0,3.0,2.0,0.0,0.0,4.0,2.0,1.0,7.986323,79.167,-3.0,Kashan,False,21.0
0.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,7.878625,79.067,-3.0,Kashan,False,21.0
1.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,7.798875,78.869,-3.0,Kashan,False,21.0
0.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,8.00244,79.315,-3.0,Kashan,False,21.0
1.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,7.800122,78.919,-3.0,Kashan,False,21.0
0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,7.955273,79.415,-3.0,Kashan,False,21.0
1.0,3.0,2.0,1.0,3.0,1.0,2.0,0.0,7.873484,79.018,-3.0,Kashan,False,21.0
1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,8.069188,81.498,-3.0,Kashan,False,21.0
1.0,3.0,1.0,0.0,3.0,2.0,1.0,0.0,7.883564,79.018,-2.0,Kashan,False,22.0
1.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,8.038786,81.944,-3.0,Kashan,False,21.0
1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,8.049347,80.407,-3.0,Kashan,False,21.0
0.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,8.054496,80.407,-3.0,Kashan,False,21.0
1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,7.899215,79.117,-3.0,Kashan,False,21.0
0.0,2.0,3.0,0.0,1.0,3.0,2.0,1.0,7.955273,79.415,-3.0,Kashan,False,21.0
1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,7.901029,79.067,-3.0,Kashan,False,21.0
1.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,7.8023,78.919,-3.0,Kashan,False,21.0
0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,7.982672,79.266,-3.0,Kashan,False,21.0
0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,8.027426,79.712,7.0,Kashan,False,7.0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,7.824175,79.067,-3.0,Kashan,False,21.0
0.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,8.072084,80.506,-3.0,Kashan,False,21.0
0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,8.078818,80.704,-3.0,Kashan,False,21.0
0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,7.935067,79.216,-3.0,Kashan,False,21.0
1.0,3.0,0.0,1.0,1.0,4.0,2.0,0.0,7.873484,79.018,-3.0,Kashan,False,21.0
1.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,8.119868,82.093,-3.0,Kashan,False,21.0
0.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,7.849848,79.067,-3.0,Kashan,False,21.0
1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,7.899215,79.117,-3.0,Kashan,False,21.0
1.0,0.0,2.0,0.0,1.0,4.0,1.0,2.0,7.971721,79.167,-3.0,Kashan,False,21.0
1.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,8.120257,81.25,-3.0,Kashan,False,21.0
0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,7.972875,79.167,-3.0,Kashan,False,21.0
1.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,7.897821,79.067,-3.0,Kashan,False,21.0
0.0,3.0,3.0,0.0,1.0,3.0,2.0,2.0,7.951917,79.315,-3.0,Kashan,False,21.0
1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,7.896995,79.067,-3.0,Kashan,False,21.0
1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,7.864074,79.018,-3.0,Kashan,False,21.0
0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,7.922287,80.01,-3.0,Kashan,False,21.0
1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,8.083803,80.704,-3.0,Kashan,False,21.0
0.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,8.051401,80.308,-3.0,Kashan,False,21.0
1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,7.896995,79.067,-3.0,Kashan,False,21.0
0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,7.90743,79.167,-3.0,Kashan,False,21.0
0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,7.972875,79.167,-3.0,Kashan,False,21.0
0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,7.919676,79.018,-3.0,Kashan,False,21.0
0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,8.050791,80.357,-3.0,Kashan,False,21.0
1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,8.079659,80.506,-3.0,Kashan,False,21.0
1.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,7.948781,79.415,-3.0,Kashan,False,21.0
1.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,8.003951,79.663,-3.0,Kashan,False,21.0
1.0,0.0,4.0,1.0,2.0,4.0,0.0,1.0,8.071615,81.498,-3.0,Kashan,False,21.0
0.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,7.841028,78.968,-3.0,Kashan,False,21.0
1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,8.131308,81.548,-3.0,Kashan,False,21.0
0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,7.990079,79.266,-3.0,Kashan,False,21.0
0.0,0.0,2.0,1.0,3.0,4.0,2.0,2.0,7.908818,79.067,-3.0,Kashan,False,21.0
0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,7.933882,79.167,-3.0,Kashan,False,21.0
0.0,2.0,2.0,0.0,1.0,4.0,1.0,2.0,7.953829,79.365,-3.0,Kashan,False,21.0
0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,7.954212,79.464,-3.0,Kashan,False,21.0
1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,7.8023,78.919,-3.0,Kashan,False,21.0
0.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,8.078818,80.704,-3.0,Kashan,False,21.0
1.0,3.0,2.0,1.0,0.0,4.0,2.0,0.0,7.873484,79.018,-3.0,Kashan,False,21.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,7.948008,79.415,-3.0,Kashan,False,21.0
1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,7.899215,79.117,-3.0,Kashan,False,21.0
0.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,8.004196,79.315,-3.0,Kashan,False,21.0
0.0,1.0,4.0,0.0,1.0,2.0,0.0,1.0,8.050791,80.357,-3.0,Kashan,False,21.0
1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,7.796976,78.869,-3.0,Kashan,False,21.0
0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,7.90579,79.067,-3.0,Kashan,False,21.0
0.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,7.935067,79.216,-3.0,Kashan,False,21.0
1.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,7.950749,79.365,-3.0,Kashan,False,21.0
1.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,7.8023,78.919,-3.0,Kashan,False,21.0
1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,7.918836,79.117,-3.0,Kashan,False,21.0
0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,8.078818,80.704,-3.0,Kashan,False,21.0
1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,7.945646,79.365,-3.0,Kashan,False,21.0
1.0,0.0,4.0,1.0,1.0,2.0,2.0,1.0,7.948553,79.415,-3.0,Kashan,False,21.0
1.0,3.0,1.0,0.0,1.0,3.0,0.0,2.0,7.94447,80.159,-3.0,Kashan,False,21.0
1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,7.896995,79.067,-3.0,Kashan,False,21.0
0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.046022,80.109,-3.0,Kashan,False,21.0
0.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,7.900596,79.018,-3.0,Kashan,False,21.0
1.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,7.903228,79.117,-3.0,Kashan,False,21.0
0.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,8.029596,79.762,-3.0,Kashan,False,21.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.956787,79.464,-3.0,Kashan,False,21.0
0.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,7.951917,79.315,-3.0,Kashan,False,21.0
0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,7.953829,79.365,-3.0,Kashan,False,21.0
1.0,3.0,4.0,1.0,3.0,3.0,0.0,1.0,8.038786,81.944,-3.0,Kashan,False,21.0
0.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,7.953842,79.415,-3.0,Kashan,False,21.0
1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,7.897821,79.067,-3.0,Kashan,False,21.0
1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,7.948553,79.415,-3.0,Kashan,False,21.0
0.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,7.987022,79.216,-3.0,Kashan,False,21.0
1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,7.896995,79.067,-3.0,Kashan,False,21.0
1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,7.897821,79.067,-3.0,Kashan,False,21.0
1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,7.8023,78.919,-3.0,Kashan,False,21.0
1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,8.079659,80.506,-3.0,Kashan,False,21.0
0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,7.824175,79.067,-3.0,Kashan,False,21.0
0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,8.138299,81.647,-3.0,Kashan,False,21.0
1.0,1.0,3.0,1.0,2.0,3.0,0.0,1.0,8.071615,81.498,-3.0,Kashan,False,21.0
0.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,7.869258,79.117,-3.0,Kashan,False,21.0
1.0,3.0,3.0,0.0,0.0,3.0,1.0,2.0,7.860414,78.968,-3.0,Kashan,False,21.0
0.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,7.921754,79.216,-3.0,Kashan,False,21.0
0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,7.972875,79.167,-3.0,Kashan,False,21.0
0.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,7.983416,79.216,-3.0,Kashan,False,21.0
1.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,8.142245,81.796,-3.0,Kashan,False,21.0
0.0,2.0,2.0,1.0,1.0,4.0,2.0,0.0,7.970692,79.167,-3.0,Kashan,False,21.0
1.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,7.959769,79.613,-3.0,Kashan,False,21.0
0.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,7.90743,79.167,-3.0,Kashan,False,21.0
1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,8.122561,81.2,-3.0,Kashan,False,21.0
0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,7.987022,79.216,-3.0,Kashan,False,21.0
1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.045271,80.308,-3.0,Kashan,False,21.0
0.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,7.90743,79.167,-3.0,Kashan,False,21.0
1.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,7.970357,79.117,-3.0,Kashan,False,21.0
1.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,7.897821,79.067,-3.0,Kashan,False,21.0
0.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,8.050791,80.357,-3.0,Kashan,False,21.0
1.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,7.948781,79.415,-3.0,Kashan,False,21.0
1.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,7.912357,79.067,-3.0,Kashan,False,21.0
0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,7.953095,79.464,-3.0,Kashan,False,21.0
1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,8.120257,81.25,-3.0,Kashan,False,21.0
1.0,1.0,4.0,0.0,1.0,0.0,2.0,1.0,7.949778,79.365,-3.0,Kashan,False,21.0
1.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,7.896995,79.067,-3.0,Kashan,False,21.0
1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,8.049347,80.407,-3.0,Kashan,False,21.0
1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,8.071615,81.498,-3.0,Kashan,False,21.0
1.0,1.0,2.0,0.0,2.0,3.0,2.0,2.0,7.929807,79.067,-3.0,Kashan,False,21.0
0.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,7.907835,79.067,-3.0,Kashan,False,21.0
0.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,7.953842,79.415,-3.0,Kashan,False,21.0
0.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,8.004196,79.315,-3.0,Kashan,False,21.0
1.0,1.0,3.0,1.0,3.0,2.0,0.0,2.0,8.035303,81.895,-3.0,Kashan,False,21.0
0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,7.90743,79.167,-3.0,Kashan,False,21.0
0.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,7.924444,79.117,-3.0,Kashan,False,21.0
1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,7.897821,79.067,-3.0,Kashan,False,21.0
0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,8.027426,79.712,7.0,Kashan,False,7.0
0.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,7.841028,78.968,-3.0,Kashan,False,21.0
0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,8.076363,81.498,-3.0,Kashan,False,21.0
1.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,8.16343,81.845,-3.0,Kashan,False,21.0
1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,8.071615,81.498,-3.0,Kashan,False,21.0
1.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,7.903228,79.117,-3.0,Kashan,False,21.0
1.0,3.0,0.0,1.0,2.0,4.0,1.0,2.0,7.798875,78.869,-3.0,Kashan,False,21.0
0.0,3.0,4.0,0.0,1.0,3.0,2.0,2.0,7.951917,79.315,-3.0,Kashan,False,21.0
0.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,7.824175,79.067,-3.0,Kashan,False,21.0
0.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,7.956787,79.464,-3.0,Kashan,False,21.0
0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,7.950437,79.365,-3.0,Kashan,False,21.0
1.0,2.0,4.0,0.0,2.0,3.0,1.0,1.0,7.903228,79.117,-3.0,Kashan,False,21.0
1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,7.897821,79.067,-3.0,Kashan,False,21.0
0.0,3.0,1.0,1.0,0.0,4.0,1.0,1.0,7.878916,79.067,-3.0,Kashan,False,21.0
